icao24,callsign,origin_country,latitude,longitude,altitude,velocity,heading,on_ground,timestamp
6010e3,,Kyrgyzstan,22.9606,84.2416,10668.0,278.72,94.66,False,2026-03-11 17:43:55
4082b2,,United Kingdom,19.9606,75.804,9144.0,231.79,253.5,False,2026-03-11 17:43:55
8013c2,AIC358,India,25.2014,86.4407,11269.98,279.2,109.37,False,2026-03-11 17:43:55
800ce8,AIC2988,India,28.1283,75.946,5608.32,181.19,46.15,False,2026-03-11 17:43:55
8013d8,IGO6273,India,22.6734,88.4486,,0.77,95.62,True,2026-03-11 17:43:55
8013ca,,India,13.1885,77.8171,1600.2,128.62,90.69,False,2026-03-11 17:43:55
8013ce,IGO181H,India,19.0914,72.8667,,5.66,90.0,True,2026-03-11 17:43:55
800cb9,AIC3107,India,13.3051,77.7081,11582.4,235.86,2.63,False,2026-03-11 17:43:55
800cba,AIC2474,India,28.0607,77.2167,2979.42,142.51,9.77,False,2026-03-11 17:43:55
800cc8,AIC1811,India,27.6971,77.2726,4625.34,157.29,348.87,False,2026-03-11 17:43:55
8013fe,AIC2916,India,19.089,72.8866,83.82,72.54,269.19,False,2026-03-11 17:43:55
8013dc,IGO774P,India,26.666,81.0015,11582.4,204.83,314.08,False,2026-03-11 17:43:55
8013df,IGO749Y,India,8.4564,76.945,152.4,66.95,316.25,False,2026-03-11 17:43:55
8013da,IGO885,India,9.9666,76.3934,1981.2,106.22,44.61,False,2026-03-11 17:43:55
800cfe,AIC2850,India,19.0904,72.9861,594.36,83.86,269.3,False,2026-03-11 17:43:55
8013ed,AIC2116,India,23.0867,83.697,10363.2,198.48,325.77,False,2026-03-11 17:43:55
