icao24,callsign,origin_country,latitude,longitude,altitude,velocity,heading,on_ground,timestamp
a24f34,N248RF,United States,48.3324,6.8162,4244.34,160.56,88.53,False,2026-03-03 19:45:20
3dd799,PBW16,Germany,48.4577,9.3004,975.36,14.56,57.99,False,2026-03-03 19:45:20
48e87f,ENT4RP,Poland,44.8811,9.1573,11582.4,240.45,44.91,False,2026-03-03 19:45:20
407179,EXS50NV,United Kingdom,51.3829,-2.712,,31.38,84.38,True,2026-03-03 19:45:20
aaade6,N7877T,United States,50.7542,7.3112,822.96,85.93,317.43,False,2026-03-03 19:45:20
4b9c63,BBT311,Turkey,47.2554,5.1103,8846.82,216.07,328.73,False,2026-03-03 19:45:20
3c66ba,OCN515,Germany,49.3706,9.1945,4335.78,171.62,11.41,False,2026-03-03 19:45:20
4d2007,WMT2127,Malta,50.8435,7.3579,10668.0,228.47,117.2,False,2026-03-03 19:45:20
391d49,FGHKJ,France,48.3705,1.4107,792.48,62.86,241.13,False,2026-03-03 19:45:20
3c66e7,OCN2B,Germany,50.0449,8.5782,,3.09,70.31,True,2026-03-03 19:45:20
3c66e5,OCN4J,Germany,45.0232,9.3925,10965.18,234.64,44.56,False,2026-03-03 19:45:20
3c66eb,DLH43U,Germany,50.1125,7.6332,3345.18,165.85,80.54,False,2026-03-03 19:45:20
348213,IBB88ZD,Spain,41.4897,-1.2201,4191.0,167.44,185.47,False,2026-03-03 19:45:20
440582,EJU51GZ,Austria,48.4888,6.2913,11590.02,223.09,20.94,False,2026-03-03 19:45:20
348204,VLG1ZV,Spain,41.0704,2.1714,3192.78,151.8,268.64,False,2026-03-03 19:45:20
3e31ea,LEJ330,Germany,51.1735,1.6491,10203.18,161.46,104.39,False,2026-03-03 19:45:20
4d2013,EWG64G,Malta,50.8359,7.1937,152.4,72.46,317.59,False,2026-03-03 19:45:20
406a02,BAW374,United Kingdom,43.6478,1.3422,76.2,69.04,142.87,False,2026-03-03 19:45:20
4d2024,AUR756,Malta,50.8461,-2.0665,6400.8,167.9,257.79,False,2026-03-03 19:45:20
3c66ae,DLH9EK,Germany,50.0432,8.5682,,3.6,11.25,True,2026-03-03 19:45:20
440589,EJU59HE,Austria,46.9273,5.8604,9144.0,211.54,319.14,False,2026-03-03 19:45:20
3c66b4,OCN307,Germany,47.1323,7.9358,10972.8,235.03,54.08,False,2026-03-03 19:45:20
3c66b3,OCN4L,Germany,47.9575,8.7994,10972.8,228.81,22.47,False,2026-03-03 19:45:20
3c66b2,OCN79V,Germany,48.6139,8.6186,8397.24,199.12,20.73,False,2026-03-03 19:45:20
4082ab,EZY14QY,United Kingdom,48.2194,-2.4937,11582.4,228.0,330.83,False,2026-03-03 19:45:20
4bb722,MNB1547,Turkey,41.5556,-0.3968,8237.22,219.64,96.73,False,2026-03-03 19:45:20
47a0bf,NOZ1613,Norway,51.1147,6.6766,11277.6,224.46,9.76,False,2026-03-03 19:45:20
4b17de,SWR2EZ,Switzerland,47.4657,8.5569,320.04,18.01,168.75,True,2026-03-03 19:45:20
4b17df,SWR8HA,Switzerland,46.0848,6.0923,3215.64,156.03,144.53,False,2026-03-03 19:45:20
a1d53d,N217TS,United States,46.0981,6.1646,7924.8,109.97,337.15,False,2026-03-03 19:45:20
4b17e2,SWR47D,Switzerland,47.4945,8.1928,2788.92,112.08,285.44,False,2026-03-03 19:45:20
4082f3,NJU5QJ,United Kingdom,49.3393,-2.4174,1150.62,112.2,203.51,False,2026-03-03 19:45:20
4b17e3,SWR798,Switzerland,48.1118,6.1948,9144.0,207.3,8.99,False,2026-03-03 19:45:20
88517a,THA916,Thailand,50.6333,6.4754,10972.8,242.66,291.12,False,2026-03-03 19:45:20
4b17ff,SWR4EY,Switzerland,46.3098,6.2142,830.58,98.58,225.21,False,2026-03-03 19:45:20
600b21,AZG267,Azerbaijan,49.8384,8.4643,6705.6,231.33,288.27,False,2026-03-03 19:45:20
342107,FIN01AD,Spain,41.4218,1.9983,1775.46,136.63,228.21,False,2026-03-03 19:45:20
398566,AFR59LH,France,48.4801,1.3922,3840.48,153.78,38.48,False,2026-03-03 19:45:20
4caa58,RYR97MY,Ireland,43.4792,-1.771,10972.8,223.46,25.21,False,2026-03-03 19:45:20
4403f0,EJU85PT,Austria,50.6216,5.923,5737.86,183.17,297.79,False,2026-03-03 19:45:20
